package,date,tidy_depends,tidy_imports,tidy_suggests,total_tidy,tidy,n_imports,depends,imports,suggests,totalverse,totalverse_pct
SubtypeDrug,2021-01-22,FALSE,TRUE,FALSE,1,1,12,R (≥ 2.10),"BiocGenerics, GSVA, grDevices, graphics, igraph, parallel, pheatmap, rvest, stats, xml2, devtools, ChemmineR","knitr, rmarkdown",5521,0.3208764384517029
terra,2021-01-22,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.5.0),"methods, Rcpp, raster (≥ 3.3-7)","parallel, tinytest, ncdf4",5521,0.3208764384517029
WDI,2021-01-22,FALSE,FALSE,TRUE,1,1,1,R (≥ 3.5.0),RJSONIO,"tidyr (≥ 0.8.0), testthat",5522,0.3209345577124259
batata,2021-01-23,FALSE,TRUE,FALSE,1,1,7,NA,"fs, utils, glue, lubridate, jsonlite, remotes, purrr","knitr, rmarkdown, testthat",5523,0.3209926769731489
BeSS,2021-01-23,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.5.0),"Rcpp (≥ 1.0.3), Matrix (≥ 1.2-6), MASS, pheatmap, survival","knitr, HCmodelSets, rmarkdown",5523,0.3209926769731489
clam,2021-01-23,FALSE,FALSE,FALSE,0,0,5,NA,"grDevices, graphics, stats, utils, IntCal (≥ 0.1.3)",NA,5523,0.3209926769731489
garchx,2021-01-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.4.0), zoo",NA,NA,5523,0.3209926769731489
intsvy,2021-01-23,FALSE,TRUE,FALSE,1,1,9,R (≥ 3.5.0),"dplyr, foreign, ggplot2, Hmisc, memisc, plyr, reshape, stats, utils",NA,5524,0.3210507962338719
nomisr,2021-01-23,FALSE,TRUE,TRUE,2,1,9,R (≥ 3.4.0),"jsonlite, tibble, readr, dplyr, httr, utils, rsdmx, rlang, snakecase","knitr, rmarkdown, testthat, purrr, tidyr, magrittr, ggplot2, scales, treemapify",5525,0.3211089154945949
NonlinearTSA,2021-01-23,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.5.0),"car, tsDyn, minpack.lm",NA,5525,0.3211089154945949
opencpu,2021-01-23,FALSE,TRUE,TRUE,2,1,14,R (≥ 3.0.0),"evaluate (≥ 0.12), httpuv (≥ 1.3), knitr (≥ 1.6), jsonlite (≥ 1.4), remotes (≥ 2.0.2), sys (≥ 2.1), webutils (≥ 0.6), curl (≥ 4.0), rappdirs, zip, mime, protolite, brew, openssl","unix (≥ 1.4), haven, feather, pander, R.rsp, svglite",5526,0.32116703475531794
paradox,2021-01-23,FALSE,FALSE,FALSE,0,0,6,NA,"backports, checkmate, data.table, methods, mlr3misc (≥
0.5.0), R6","knitr, lhs, testthat",5526,0.32116703475531794
plm,2021-01-23,FALSE,FALSE,FALSE,0,0,11,R (≥ 3.1.0),"MASS, bdsmatrix, zoo, nlme, sandwich, lattice, lmtest, maxLik, Rdpack, Formula, stats","AER, car, pcse, clusterSEs, collapse, pglm, spdep, splm, statmod, urca, Ecdat, pder, stargazer, texreg, foreign, knitr, rmarkdown, bookdown",5526,0.32116703475531794
pracma,2021-01-23,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.1.0),"graphics, grDevices, stats, utils","NlcOptim, quadprog",5526,0.32116703475531794
prrd,2021-01-23,FALSE,TRUE,FALSE,1,1,6,NA,"config, liteq, data.table, crayon, DBI, RSQLite","docopt, foghorn",5527,0.3212251540160409
rsmatrix,2021-01-23,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.6),"Matrix, methods, stats",NA,5527,0.3212251540160409
bbotk,2021-01-24,FALSE,FALSE,FALSE,0,0,7,R (≥ 3.1.0),"checkmate (≥ 2.0.0), data.table, lgr, methods, mlr3misc (≥
0.7.0), paradox (≥ 0.7.0), R6","adagio, GenSA, knitr, nloptr, progressr, rmarkdown, testthat (≥ 3.0.0)",5527,0.3212251540160409
BIGL,2021-01-24,FALSE,TRUE,FALSE,1,1,11,R (≥ 3.5),"ggplot2, MASS, methods, minpack.lm, numDeriv, parallel, progress, rgl, robustbase, scales, nleqslv","knitr, rmarkdown, testthat, shiny, DT",5528,0.3212832732767639
bqror,2021-01-24,FALSE,FALSE,FALSE,0,0,7,NA,"MASS, pracma, tcltk, GIGrvg, truncnorm, NPflow, invgamma",NA,5528,0.3212832732767639
cchsflow,2021-01-24,TRUE,FALSE,FALSE,1,1,0,"R (≥ 3.2), haven (≥ 1.1.2), dplyr (≥ 0.8.2), sjlabelled (≥
1.0.17), stringr (≥ 1.2.0), magrittr",NA,testthat (≥ 2.1.0),5529,0.32134139253748695
class,2021-01-24,FALSE,FALSE,FALSE,0,0,1,"R (≥ 3.0.0), stats, utils",MASS,NA,5529,0.32134139253748695
clubSandwich,2021-01-24,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.0.0),"stats, sandwich","Formula, knitr, carData, geepack, metafor, robumeta, nlme, mlmRev, AER, plm (≥ 1.6-4), Matrix, lme4, zoo, testthat, rmarkdown",5529,0.32134139253748695
do,2021-01-24,FALSE,TRUE,FALSE,1,1,9,NA,"data.table, plyr, tmcn, methods, tidyselect, reshape2, tidyr, rvest, xml2","knitr, rmarkdown",5530,0.3213995117982099
econet,2021-01-24,FALSE,TRUE,FALSE,1,1,17,R (≥ 3.5.0),"bbmle, igraph, intergraph, formula.tools, Matrix, MASS, minpack.lm, sna, spatstat.utils, stats, utils, plyr, dplyr, parallel, doParallel, progressr, foreach","testthat, R.rsp",5531,0.32145763105893294
faq,2021-01-24,FALSE,TRUE,FALSE,1,1,2,NA,"htmlwidgets, jsonlite","knitr, rmarkdown",5532,0.32151575031965596
forestmangr,2021-01-24,FALSE,TRUE,FALSE,1,1,26,R (≥ 3.3),"dplyr (≥ 0.7.0), ggplot2 (≥ 2.0), ggthemes, tidyr, broom, purrr, forcats, plyr, tibble (≥ 3.0.0), systemfit, ggpmisc, rlang, utils, car, stats, methods, magrittr, minpack.lm, FinCal, formattable, scales, ggdendro, gridExtra, tidyselect, shiny, miniUI","covr, knitr, rmarkdown",5533,0.3215738695803789
gratia,2021-01-24,FALSE,TRUE,FALSE,1,1,15,R (≥ 3.6.0),"mgcv, ggplot2, tibble, dplyr, tidyr, rlang, cowplot, patchwork, vctrs, grid, mvnfast, purrr, stats, tools, grDevices","gamm4, testthat, vdiffr, MASS, scam, datasets",5534,0.32163198884110195
GSODR,2021-01-24,FALSE,TRUE,TRUE,2,1,7,R (≥ 3.5.0),"countrycode, curl, data.table, httr, R.utils, stats, utils","dplyr, ggplot2, gridExtra, knitr, mapproj, maps, remotes, rmarkdown, roxygen2 (≥ 6.1.0), testthat, tidyr",5535,0.32169010810182497
migest,2021-01-24,FALSE,TRUE,FALSE,1,1,8,NA,"dplyr, purrr, tidyr, stringr, magrittr, stats, tibble, utils",NA,5536,0.32174822736254793
mlr3fselect,2021-01-24,FALSE,FALSE,FALSE,0,0,9,R (≥ 3.1.0),"bbotk (≥ 0.3.0), checkmate (≥ 2.0.0), data.table, lgr, mlr3 (≥ 0.7.0), mlr3misc (≥ 0.7.0), mlr3pipelines (≥ 0.3.0), paradox (≥ 0.7.0), R6","genalg, rpart, testthat (≥ 3.0.0)",5536,0.32174822736254793
MRPC,2021-01-24,FALSE,FALSE,FALSE,0,0,20,R (≥ 3.0.0),"bnlearn, compositions, dynamicTreeCut, GGally, fastcluster, gtools, graph, graphics, Hmisc, methods, mice, network, pcalg, psych, Rgraphviz, stats, sna, utils, WGCNA, plyr",NA,5536,0.32174822736254793
nnet,2021-01-24,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.0.0), stats, utils",NA,MASS,5536,0.32174822736254793
nVennR,2021-01-24,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.10),Rcpp,"knitr, rmarkdown, rsvg, grImport2",5536,0.32174822736254793
RSQLite,2021-01-24,FALSE,FALSE,TRUE,1,1,7,R (≥ 3.1.0),"bit64, blob (≥ 1.2.0), DBI (≥ 1.1.0), memoise, methods, pkgconfig, Rcpp (≥ 0.12.7)","DBItest (≥ 1.7.0), gert, gh, knitr, rmarkdown, hms, rvest, testthat, xml2",5537,0.32180634662327096
RstoxData,2021-01-24,FALSE,TRUE,TRUE,2,1,3,R (≥ 3.6),"data.table (≥ 1.12.6), Rcpp (≥ 1.0.0), xml2 (≥ 1.2.2)","readr (≥ 1.3.1), testthat",5538,0.321864465883994
sass,2021-01-24,FALSE,TRUE,FALSE,1,1,6,NA,"digest, fs, rlang, htmltools, R6, rappdirs","testthat, knitr, rmarkdown, withr, shiny",5539,0.32192258514471694
sglg,2021-01-24,FALSE,TRUE,FALSE,1,1,10,R (≥ 3.1.0),"Formula, survival, methods, graphics, stats, AdequacyModel, ggplot2, moments, gridExtra, pracma",testthat,5540,0.32198070440543997
spatial,2021-01-24,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.0.0), graphics, stats, utils",NA,MASS,5540,0.32198070440543997
spatstat.local,2021-01-24,FALSE,FALSE,FALSE,0,0,2,"R (≥ 3.5.0), spatstat.data, spatstat.sparse, spatstat.geom (≥ 1.65-0), spatstat.core (≥ 1.65-0), stats, graphics","tensor, spatstat.utils",NA,5540,0.32198070440543997
spatstat.utils,2021-01-24,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.3.0), stats, graphics, grDevices, utils, methods",NA,spatstat.core,5540,0.32198070440543997
statswalesr,2021-01-24,FALSE,TRUE,FALSE,1,1,5,NA,"jsonlite, httr, curl, dplyr, rlang",testthat,5541,0.322038823666163
TSEtools,2021-01-24,FALSE,FALSE,FALSE,0,0,4,NA,"xts, quantmod, zoo, quadprog",NA,5541,0.322038823666163
umx,2021-01-24,FALSE,TRUE,FALSE,1,1,20,"R (≥ 3.5.0), OpenMx (≥ 2.11.5)","cowplot, DiagrammeR, DiagrammeRsvg, rsvg, ggplot2, kableExtra, knitr, lavaan, MASS, Matrix, methods, MuMIn, mvtnorm, nlme, polycor, R2HTML, RCurl, scales, utils, xtable","cocor, devtools, gdata, hrbrthemes, Hmisc, spelling, testthat, rmarkdown, psych",5542,0.32209694292688595
acroname,2021-01-25,FALSE,TRUE,FALSE,1,1,7,NA,"magrittr, R.utils, dplyr, purrr, readr, stringr, hunspell",testthat,5543,0.322155062187609
assertr,2021-01-25,FALSE,TRUE,TRUE,2,1,5,R (≥ 3.1.0),"dplyr (≥ 0.7.0), MASS, stats, utils, rlang (≥ 0.3.0)","knitr, testthat, magrittr, rmarkdown",5544,0.322213181448332
bamlss,2021-01-25,FALSE,FALSE,FALSE,0,0,8,"R (≥ 3.5.0), coda, colorspace, mgcv","Formula, MBA, mvtnorm, sp, Matrix, survival, methods, parallel","akima, ff, ffbase, fields, gamlss, gamlss.dist, geoR, rjags, BayesX, BayesXsrc, R2BayesX, mapdata, maps, maptools, nnet, spatstat, spdep, zoo, keras, splines2, sdPrior, statmod, glogis, glmnet, scoringRules, knitr, rmarkdown, MASS",5544,0.322213181448332
BLCOP,2021-01-25,FALSE,FALSE,FALSE,0,0,10,NA,"methods, MASS, quadprog, RUnit (≥ 0.4.22), timeSeries, fBasics, fMultivar, fPortfolio (≥ 3011.81), rmarkdown, knitr","sn, corpcor, mnormt",5544,0.322213181448332
BoutrosLab.plotting.general,2021-01-25,FALSE,FALSE,FALSE,0,0,5,"R (≥ 3.5.0), lattice (≥ 0.20-35), latticeExtra (≥ 0.6-27), cluster (≥ 2.0.0), hexbin (≥ 1.27.0), grid","gridExtra, tools, gtable, e1071, MASS (≥ 7.3-29)","Cairo (≥ 1.5-1), knitr, testthat",5544,0.322213181448332
bslib,2021-01-25,FALSE,TRUE,FALSE,1,1,8,R (≥ 2.10),"grDevices, htmltools (≥ 0.5.1), jsonlite, sass (≥ 0.3.0), digest (≥ 0.6.25), jquerylib (≥ 0.1.3), rlang, magrittr","shiny, rmarkdown, knitr, testthat, withr, rappdirs, curl",5545,0.32227130070905496
causact,2021-01-25,FALSE,TRUE,FALSE,1,1,15,R (≥ 3.2.0),"DiagrammeR (≥ 1.0.6), dplyr (≥ 0.8.5), magrittr (≥ 1.5), ggplot2 (≥ 3.3.0), rlang (≥ 0.4.6), greta (≥ 0.3.1), purrr (≥ 0.3.4), tidyr (≥ 1.0.3), igraph (≥ 1.2.5), stringr (≥
1.4.0), cowplot (≥ 1.0.0), coda (≥ 0.19.3), forcats (≥
0.5.0), htmlwidgets (≥ 1.5.1), rstudioapi (≥ 0.11)",NA,5546,0.322329419969778
ccboost,2021-01-25,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.5.0),"mpath, xgboost","R.rsp, DiagrammeR",5546,0.322329419969778
chronicle,2021-01-25,TRUE,TRUE,FALSE,2,1,14,"R (≥ 3.5.0), rlang, magrittr, data.table","DT, dygraphs, ggplot2, glue, knitr, plotly, prettydoc, purrr, readr, rmarkdown, scales, stats, viridis, zoo","bookdown, devtools, flexdashboard, pagedown, rolldown, tufte, xaringan",5547,0.322387539230501
CohortPlat,2021-01-25,FALSE,TRUE,FALSE,1,1,12,R (≥ 3.5.0),"dplyr, purrr, ggplot2, plotly, tidyr, parallel, doParallel, foreach, openxlsx, forcats, epitools, zoo","knitr, rmarkdown, DT, gtools",5548,0.322445658491224
creditmodel,2021-01-25,FALSE,TRUE,FALSE,1,1,9,R (≥ 2.10),"data.table, dplyr, ggplot2, foreach, doParallel, glmnet, rpart, cli, xgboost","pdp, pmml, XML, knitr, gbm, randomForest, rmarkdown",5549,0.322503777751947
cropZoning,2021-01-25,FALSE,TRUE,FALSE,1,1,5,R (≥ 2.10),"raster, tidyr, ggplot2, rgdal, ncdf4",NA,5550,0.32256189701267
CruzPlot,2021-01-25,FALSE,TRUE,TRUE,2,1,11,NA,"dplyr, DT, geosphere, mapdata, marmap, maps, shiny, shinydashboard, shinyjs, stringr, swfscDAS (≥ 0.3.0)","httr, testthat",5551,0.322620016273393
dbmss,2021-01-25,TRUE,TRUE,FALSE,2,1,6,"R (≥ 3.5.0), spatstat.core, spatstat.geom, Rcpp (≥ 0.12.14), ggplot2","cubature, reshape2, stats, RcppParallel, spatstat.utils, tibble","testthat, knitr, pkgdown",5552,0.322678135534116
DoubleML,2021-01-25,FALSE,FALSE,TRUE,1,1,10,R (≥ 3.5.0),"R6 (≥ 2.4.1), data.table (≥ 1.12.8), stats, checkmate, mlr3 (≥ 0.5.0), mlr3tuning (≥ 0.3.0), mvtnorm, utils, clusterGeneration, readstata13","knitr, rmarkdown, testthat, patrick, mlr3learners (≥ 0.3.0), paradox (≥ 0.4.0), dplyr, glmnet, lgr, ranger, sandwich, AER, rpart, bbotk",5553,0.32273625479483903
fastmap,2021-01-25,FALSE,FALSE,FALSE,0,0,0,NA,NA,testthat (≥ 2.1.1),5553,0.32273625479483903
FILEST,2021-01-25,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.2.4),"KRIS (≥ 1.1.1), rARPACK, grDevices, stats, utils",testthat,5553,0.32273625479483903
geneExpressionFromGEO,2021-01-25,FALSE,TRUE,FALSE,1,1,4,R (≥ 3.1.0),"xml2, Biobase, annotate, GEOquery","knitr, rmarkdown",5554,0.322794374055562
ghcm,2021-01-25,FALSE,FALSE,TRUE,1,1,5,R (≥ 4.0.0),"graphics, MASS, refund, stats, utils","testthat, knitr, rmarkdown, bookdown, GeneralisedCovarianceMeasure, ggplot2, reshape2",5555,0.322852493316285
glme,2021-01-25,FALSE,TRUE,FALSE,1,1,4,NA,"nlme, reshape, dplyr, stats",NA,5556,0.32291061257700804
gwaRs,2021-01-25,FALSE,TRUE,FALSE,1,1,9,R (≥ 2.10),"RColorBrewer (≥ 1.1.2), ggplot2, ggrepel, dplyr, tidyr, data.table, scales, stats, grDevices","knitr, rmarkdown",5557,0.322968731837731
image.textlinedetector,2021-01-25,FALSE,FALSE,FALSE,0,0,2,NA,"Rcpp (≥ 0.12.9), magick",opencv,5557,0.322968731837731
INQC,2021-01-25,FALSE,FALSE,TRUE,1,1,5,NA,"evd, gdata, suncalc, stats, utils",readr,5558,0.323026851098454
IPCAPS,2021-01-25,FALSE,FALSE,FALSE,0,0,12,R (≥ 3.5.0),"stats, utils, graphics, grDevices, MASS, Matrix, expm, KRIS, fpc, LPCM, apcluster, Rmixmod",testthat,5558,0.323026851098454
liger,2021-01-25,FALSE,FALSE,FALSE,0,0,5,R (≥ 2.10),"graphics, stats, Rcpp, matrixStats, parallel","knitr, rmarkdown, testthat",5558,0.323026851098454
microseq,2021-01-25,TRUE,FALSE,FALSE,1,1,1,"R (≥ 3.5.0), tibble, stringr, dplyr, data.table, rlang",Rcpp (≥ 0.12.0),NA,5559,0.32308497035917705
mixSPE,2021-01-25,FALSE,FALSE,FALSE,0,0,1,NA,mvtnorm,testthat,5559,0.32308497035917705
pacviz,2021-01-25,FALSE,TRUE,FALSE,1,1,6,R (≥ 4.0.0),"circlize, e1071, graphics, plotrix, stats, utils","knitr, markdown",5560,0.3231430896199
pgTools,2021-01-25,FALSE,FALSE,FALSE,0,0,0,"DBI, data.table",NA,NA,5560,0.3231430896199
RcmdrPlugin.DCE,2021-01-25,FALSE,FALSE,FALSE,0,0,1,"support.CEs, survival",Rcmdr,NA,5560,0.3231430896199
rgnparser,2021-01-25,FALSE,TRUE,FALSE,1,1,4,NA,"sys, tibble, jsonlite, readr",testthat,5561,0.32320120888062304
rliger,2021-01-25,FALSE,TRUE,FALSE,1,1,23,"cowplot, Matrix, methods, patchwork","Rcpp (≥ 0.12.10), plyr, FNN, dplyr, grid, ggrepel, irlba, ica, Rtsne, ggplot2, riverplot, Hmisc, foreach, parallel, doParallel, mclust, stats, psych, RANN, uwot, rlang, utils, hdf5r","Seurat, knitr, reticulate, rmarkdown, testthat, GenomicRanges, S4Vectors, IRanges, org.Hs.eg.db, reactome.db, fgsea, AnnotationDbi",5562,0.32325932814134606
rmetalog,2021-01-25,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.1.0),"lpSolve, ggplot2","devtools, knitr, rmarkdown",5563,0.323317447402069
robomit,2021-01-25,FALSE,TRUE,FALSE,1,1,7,NA,"plm, dplyr, ggplot2, broom, tidyr, tibble, stats",testthat,5564,0.32337556666279205
rsqliteadmin,2021-01-25,FALSE,TRUE,FALSE,1,1,13,R (≥ 3.5.0),"config, golem, shiny, RSQLite, DT, shinyFiles, fs, shinyAce, shinyjqui, shinydashboard, disk.frame, data.table, magrittr","knitr, rmarkdown",5565,0.32343368592351507
shiny,2021-01-25,FALSE,TRUE,TRUE,2,1,23,"R (≥ 3.0.2), methods","utils, grDevices, httpuv (≥ 1.5.2), mime (≥ 0.3), jsonlite (≥ 0.9.16), xtable, digest (≥ 0.6.25), htmltools (≥
0.5.0.9001), R6 (≥ 2.0), sourcetools, later (≥ 1.0.0), promises (≥ 1.1.0), tools, crayon, rlang (≥ 0.4.9), fastmap (≥ 1.0.0), withr, commonmark (≥ 1.7), glue (≥ 1.3.2), bslib (≥ 0.2.2.9002), cachem, ellipsis, lifecycle (≥ 0.2.0)","datasets, Cairo (≥ 1.5-5), testthat (≥ 2.1.1), knitr (≥
1.6), markdown, rmarkdown, ggplot2, reactlog (≥ 1.0.0), magrittr, shinytest (≥ 1.4.0.9003), yaml, future, dygraphs, ragg, showtext, sass",5566,0.32349180518423803
shinythemes,2021-01-25,FALSE,FALSE,FALSE,0,0,1,R (≥ 3.0.0),shiny (≥ 0.11),NA,5566,0.32349180518423803
simputation,2021-01-25,FALSE,FALSE,TRUE,1,1,5,NA,"stats, utils, MASS, rpart, gower","tinytest, knitr, rmarkdown, dplyr, VIM, randomForest, glmnet
, missForest, norm",5567,0.32354992444496106
sisireg,2021-01-25,FALSE,FALSE,FALSE,0,0,2,NA,"zoo, raster",NA,5567,0.32354992444496106
SOMEnv,2021-01-25,FALSE,TRUE,FALSE,1,1,9,NA,"rlist, kohonen, shiny, dplyr, plyr, openair, colourpicker, shinycssloaders, shinycustomloader",NA,5568,0.3236080437056841
spacetime,2021-01-25,FALSE,FALSE,FALSE,0,0,9,R (≥ 3.0.0),"graphics, utils, stats, methods, lattice, sp (≥ 1.1-0), zoo (≥ 1.7-9), xts (≥ 0.8-8), intervals","adehabitatLT, cshapes, diveMove, foreign, gstat (≥ 1.0-16), maps, mapdata, maptools, plm, raster, RColorBrewer, rgdal, rgeos, RPostgreSQL, knitr, googleVis, ISOcodes, markdown",5568,0.3236080437056841
speakr,2021-01-25,FALSE,TRUE,FALSE,1,1,2,NA,"tidyverse, readr","knitr, rmarkdown",5569,0.32366616296640704
stars,2021-01-25,FALSE,TRUE,TRUE,2,1,6,"R (≥ 3.3.0), abind, sf (≥ 0.9-7)","methods, parallel, classInt (≥ 0.4-1), lwgeom, rlang, units","PCICt, RNetCDF (≥ 1.8-2), clue, covr, cubelyr, digest, dplyr (≥ 0.7-0), exactextractr, future.apply, ggforce, ggplot2, ggthemes, gstat, httr, jsonlite, knitr, maps, mapdata, ncdfgeom, ncmeta (≥ 0.0.3), pbapply, plm, randomForest, raster, rgdal, rmarkdown, s2 (≥ 1.0.0), sp, spacetime, spatstat, starsdata, terra, testthat, viridis, xts, zoo",5570,0.32372428222713007
stringb,2021-01-25,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.0.0),"graphics, tools, backports","testthat, knitr, rmarkdown, covr",5570,0.32372428222713007
swimplot,2021-01-25,FALSE,TRUE,FALSE,1,1,6,R (≥ 3.5.0),"tidyr, dplyr, ggplot2, data.table, magrittr, utils","knitr, rmarkdown, testthat",5571,0.3237824014878531
vcdExtra,2021-01-25,FALSE,FALSE,TRUE,1,1,5,"R (≥ 2.10), vcd, gnm (≥ 1.0-3), grid","MASS, grDevices, stats, utils, ca","gmodels, Fahrmeir, effects, VGAM, plyr, lmtest, nnet, ggplot2, Sleuth2, car, lattice, stats4, rgl, AER",5572,0.32384052074857606
weibull4,2021-01-25,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.5.0),NA,NA,5572,0.32384052074857606
wilcoxmed,2021-01-25,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,5572,0.32384052074857606
aqp,2021-01-26,FALSE,TRUE,TRUE,2,1,12,R (≥ 3.5.0),"grDevices, graphics, stats, utils, methods, plyr, grid, lattice, cluster, sp, stringr, data.table","colorspace, maptools, foreign, ape, soilDB, latticeExtra, maps, compositions, sharpshootR, markovchain, xtable, testthat, Gmedian, farver, Hmisc, rlang, tibble, RColorBrewer, scales, digest, MASS, mpspline2, soiltexture, gower",5573,0.3238986400092991
bayestestR,2021-01-26,FALSE,FALSE,TRUE,1,1,4,R (≥ 3.4),"insight (≥ 0.12.0), methods, stats, utils","BayesFactor, bayesQR, bridgesampling, brms, broom, covr, dplyr, effectsize, emmeans, GGally, ggplot2, ggridges, httr, KernSmooth, knitr, MASS, mclust, modelbased, lavaan, lme4, logspline, mediation, parameters, performance, rmarkdown, rstan, rstanarm, see, stringr, testthat, tidyr, tweedie",5574,0.3239567592700221
brxx,2021-01-26,FALSE,FALSE,FALSE,0,0,2,"MCMCpack, GPArotation, TeachingDemos, blavaan, blme","MASS, rstan",NA,5574,0.3239567592700221
clustermole,2021-01-26,FALSE,TRUE,FALSE,1,1,10,R (≥ 3.6),"dplyr, GSEABase, GSVA (≥ 1.26.0), magrittr, methods, rlang (≥ 0.1.2), singscore, tibble, tidyr, utils","covr, knitr, prettydoc, rmarkdown, roxygen2, testthat (≥
2.1.0)",5575,0.32401487853074507
cropDemand,2021-01-26,FALSE,TRUE,FALSE,1,1,6,R (≥ 3.2.0),"dplyr (≥ 0.3.0.1), ggplot2 (≥ 3.3.2), raster, rgdal, tidyr, ncdf4",NA,5576,0.3240729977914681
GB2group,2021-01-26,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.1.0),"GB2, minpack.lm, ineq, numDeriv",NA,5576,0.3240729977914681
gfilogisreg,2021-01-26,FALSE,FALSE,FALSE,0,0,6,NA,"rcdd, lazyeval, spatstat, EigenR, stats, Rcpp","knitr, rmarkdown",5576,0.3240729977914681
humanleague,2021-01-26,FALSE,FALSE,FALSE,0,0,1,NA,Rcpp (≥ 0.12.8),testthat,5576,0.3240729977914681
leiden,2021-01-26,FALSE,FALSE,TRUE,1,1,4,NA,"methods, reticulate, Matrix, igraph","bipartite, covr, data.table, devtools, graphsim, knitr, multiplex, multinet, markdown, network, RColorBrewer, rmarkdown, spelling, testthat, tibble",5577,0.3241311170521911
MachineShop,2021-01-26,FALSE,TRUE,FALSE,1,1,19,R (≥ 3.6.0),"abind, dials (≥ 0.0.4), foreach, ggplot2 (≥ 3.3.0), kernlab, magrittr, Matrix, methods, nnet, party, polspline, progress, recipes (≥ 0.1.4), rlang, rsample, Rsolnp, survival, tibble, utils","adabag, BART, bartMachine, C50, cluster, doParallel, e1071, earth, elasticnet, gbm, glmnet, gridExtra, Hmisc, kableExtra, kknn, knitr, lars, MASS, mboost, mda, partykit, pls, randomForest, randomForestSRC, ranger, rmarkdown, rms, rpart, testthat, tree, xgboost",5578,0.3241892363129141
memoise,2021-01-26,FALSE,TRUE,TRUE,2,1,2,NA,"rlang (≥ 0.4.10), cachem","digest, aws.s3, covr, googleAuthR, googleCloudStorageR, httr, testthat",5579,0.3242473555736371
merDeriv,2021-01-26,FALSE,FALSE,FALSE,0,0,4,"R (≥ 3.2.3), lme4 (≥ 1.1-10), stats, methods, nonnest2, sandwich, lavaan","utils, Matrix, numDeriv, lmeInfo","tinytest, mirt",5579,0.3242473555736371
MGSDA,2021-01-26,FALSE,FALSE,FALSE,0,0,2,NA,"MASS, stats",NA,5579,0.3242473555736371
MMD,2021-01-26,FALSE,FALSE,FALSE,0,0,3,NA,"e1071, plyr, bigmemory","knitr, rmarkdown",5579,0.3242473555736371
neonUtilities,2021-01-26,FALSE,TRUE,TRUE,2,1,14,R (≥ 3.4.0),"dplyr (≥ 0.7.1), httr, jsonlite, downloader, data.table, utils, R.utils, stats, readr, tidyr, stringr, pbapply, parallel, curl","rhdf5, raster, sp, testthat, magrittr",5580,0.3243054748343601
onlineretail,2021-01-26,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.5.0),NA,NA,5580,0.3243054748343601
openSkies,2021-01-26,FALSE,TRUE,FALSE,1,1,9,grid,"httr, xml2, ggmap, ggplot2, magick, utils, stats, R6, dbscan","knitr, BiocStyle, RUnit, BiocGenerics",5581,0.3243635940950831
PNADcIBGE,2021-01-26,FALSE,TRUE,TRUE,2,1,9,R (≥ 3.2.0),"survey, readr, dplyr, magrittr, RCurl, utils, timeDate, readxl, tibble","tidyverse, convey",5582,0.3244217133558061
proj4,2021-01-26,FALSE,FALSE,FALSE,0,0,0,R (≥ 2.0.0),NA,NA,5582,0.3244217133558061
qgcomp,2021-01-26,FALSE,TRUE,TRUE,2,1,12,R (≥ 3.5.0),"arm, future, future.apply, generics, ggplot2 (≥ 3.3.0), grDevices, grid, gridExtra, pscl, stats, survival, tibble","broom, devtools, knitr, markdown, MASS, mice",5583,0.32447983261652913
soilDB,2021-01-26,FALSE,TRUE,TRUE,2,1,14,R (≥ 3.5.0),"aqp, grDevices, graphics, stats, utils, plyr, xml2, sp, reshape2, raster, curl, lattice, methods, data.table","rgdal, jsonlite, RODBC, httr, sf, rgeos, rvest, testthat, stringr, latticeExtra, RCurl, XML, ggplot2, gridExtra, viridis, mapview, rasterVis",5584,0.3245379518772521
spBayesSurv,2021-01-26,FALSE,FALSE,FALSE,0,0,7,R (≥ 3.0.2),"Rcpp (≥ 0.11.1), survival, coda, methods, MASS, fields, splines",NA,5584,0.3245379518772521
StratifiedSampling,2021-01-26,FALSE,FALSE,TRUE,1,1,1,"Matrix, R (≥ 3.5.0)",Rcpp,"knitr, rmarkdown, ggplot2, sampling, BalancedSampling, MASS, stats, testthat",5585,0.3245960711379751
